latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
20.56239,78.93146,245.0,19800,Asia/Kolkata,GMT+5:30

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),wind_direction_10m (°),wind_gusts_10m (km/h),surface_pressure (hPa),precipitation (mm)
2022-01-17T11:00,24.1,52,0.00,100,18.7,991.8,0.00
2022-01-17T12:00,25.3,48,0.00,107,18.7,990.6,0.00
2022-01-17T13:00,25.9,46,0.00,113,16.9,989.4,0.00
2022-01-17T14:00,26.3,44,0.00,117,14.0,988.3,0.00
2022-01-17T15:00,26.3,43,0.00,333,11.2,987.8,0.00
2022-01-17T16:00,26.1,43,0.00,339,10.8,987.8,0.00
2022-01-17T17:00,26.1,45,0.00,108,9.0,987.7,0.00
2022-01-17T18:00,24.4,52,0.00,107,4.7,988.3,0.00
2022-01-17T19:00,22.6,61,0.00,79,4.3,989.3,0.00
2022-01-17T20:00,20.3,72,0.00,72,6.1,989.6,0.00
2022-01-17T21:00,19.4,76,0.00,54,9.4,990.2,0.00
2022-01-17T22:00,19.4,72,0.00,85,12.6,990.3,0.00
2022-01-17T23:00,17.9,79,0.00,108,11.5,989.8,0.00
2022-01-18T00:00,16.9,83,0.00,52,11.9,989.2,0.00
2022-01-18T01:00,17.5,81,0.00,23,19.4,988.9,0.00
2022-01-18T02:00,16.9,85,0.00,33,14.0,988.2,0.00
2022-01-18T03:00,16.3,87,0.00,35,13.7,988.0,0.00
2022-01-18T04:00,15.7,89,0.00,35,11.5,987.7,0.00
2022-01-18T05:00,15.1,90,0.00,33,11.9,988.3,0.00
2022-01-18T06:00,15.0,91,0.00,27,9.4,988.6,0.00
2022-01-18T07:00,15.8,87,0.00,18,8.3,989.4,0.00
2022-01-18T08:00,17.8,77,0.00,23,13.3,990.0,0.00
2022-01-18T09:00,20.1,67,0.00,42,15.5,990.6,0.00
2022-01-18T10:00,22.3,58,0.00,66,15.5,990.4,0.00
2022-01-18T11:00,24.0,52,0.00,90,15.1,989.6,0.00
2022-01-18T12:00,25.2,49,0.00,270,13.3,988.4,0.00
2022-01-18T13:00,26.1,45,0.00,288,16.6,987.3,0.00
2022-01-18T14:00,26.6,42,0.00,301,18.7,986.1,0.00
2022-01-18T15:00,26.8,41,0.00,305,18.4,985.5,0.00
2022-01-18T16:00,26.4,41,0.00,315,18.4,985.4,0.00
2022-01-18T17:00,24.5,52,0.00,309,18.0,985.2,0.00
2022-01-18T18:00,22.0,60,0.00,304,10.1,985.6,0.00
2022-01-18T19:00,23.8,52,0.00,297,11.2,986.6,0.00
2022-01-18T20:00,20.2,66,0.00,90,7.2,986.6,0.00
2022-01-18T21:00,19.0,77,0.00,82,9.4,986.8,0.00
2022-01-18T22:00,20.0,73,0.00,13,10.4,987.4,0.00
2022-01-18T23:00,17.9,82,0.00,354,9.7,987.1,0.00
2022-01-19T00:00,18.0,76,0.00,25,18.7,987.1,0.00
2022-01-19T01:00,17.4,73,0.00,32,18.4,986.7,0.00
2022-01-19T02:00,16.6,73,0.00,31,17.6,986.4,0.00
2022-01-19T03:00,15.9,75,0.00,26,15.5,986.1,0.00
2022-01-19T04:00,15.2,78,0.00,27,14.8,986.1,0.00
2022-01-19T05:00,15.1,82,0.00,30,12.6,986.6,0.00
2022-01-19T06:00,14.8,84,0.00,35,12.6,987.2,0.00
2022-01-19T07:00,15.1,83,0.00,38,12.2,987.6,0.00
2022-01-19T08:00,17.0,72,0.00,33,16.2,988.5,0.00
2022-01-19T09:00,19.0,63,0.00,32,18.0,989.3,0.00
2022-01-19T10:00,21.2,55,0.00,33,18.7,989.2,0.00
2022-01-19T11:00,23.2,48,0.00,27,18.7,988.6,0.00
2022-01-19T12:00,24.6,42,0.00,7,18.0,987.3,0.00
2022-01-19T13:00,25.7,37,0.00,326,15.5,986.1,0.00
2022-01-19T14:00,26.4,33,0.00,259,13.3,985.0,0.00
2022-01-19T15:00,26.7,31,0.00,236,13.0,984.3,0.00
2022-01-19T16:00,26.5,31,0.00,230,12.2,984.1,0.00
2022-01-19T17:00,23.9,51,0.00,130,9.4,983.6,0.00
2022-01-19T18:00,20.8,58,0.00,124,10.1,983.5,0.00
2022-01-19T19:00,19.3,67,0.00,95,10.1,984.2,0.00
2022-01-19T20:00,18.4,71,0.00,92,9.4,984.6,0.00
2022-01-19T21:00,17.8,73,0.00,117,10.4,984.6,0.00
2022-01-19T22:00,17.0,75,0.00,111,10.1,984.8,0.00
2022-01-19T23:00,16.2,77,0.00,105,10.1,984.4,0.00
2022-01-20T00:00,16.8,72,0.00,101,9.7,984.1,0.00
2022-01-20T01:00,17.3,69,0.00,360,6.5,983.9,0.00
2022-01-20T02:00,14.8,80,0.00,8,7.2,983.2,0.00
2022-01-20T03:00,14.7,82,0.00,50,8.3,982.6,0.00
2022-01-20T04:00,14.3,87,0.00,63,6.5,982.4,0.00
2022-01-20T05:00,13.4,94,0.00,51,9.0,982.9,0.00
2022-01-20T06:00,13.7,93,0.00,51,8.3,983.5,0.00
2022-01-20T07:00,14.4,88,0.00,45,10.8,984.3,0.00
2022-01-20T08:00,17.1,74,0.00,53,13.7,985.3,0.00
2022-01-20T09:00,20.4,56,0.00,72,14.8,986.2,0.00
2022-01-20T10:00,23.1,45,0.00,108,15.1,986.1,0.00
2022-01-20T11:00,25.0,41,0.00,159,15.8,985.5,0.00
2022-01-20T12:00,26.5,37,0.00,193,16.2,984.4,0.00
2022-01-20T13:00,27.6,33,0.00,202,16.6,983.0,0.00
2022-01-20T14:00,28.2,31,0.00,210,17.3,981.7,0.00
2022-01-20T15:00,28.4,30,0.00,221,17.6,981.0,0.00
2022-01-20T16:00,28.0,31,0.00,223,18.4,980.6,0.00
2022-01-20T17:00,25.7,39,0.00,202,18.0,980.3,0.00
2022-01-20T18:00,22.7,48,0.00,192,9.7,980.4,0.00
2022-01-20T19:00,21.8,51,0.00,183,11.5,980.7,0.00
2022-01-20T20:00,21.2,56,0.00,187,13.7,981.0,0.00
2022-01-20T21:00,20.7,58,0.00,192,13.7,981.5,0.00
2022-01-20T22:00,19.7,62,0.00,188,13.3,981.5,0.00
2022-01-20T23:00,18.4,68,0.00,201,12.2,981.1,0.00
2022-01-21T00:00,17.9,70,0.00,213,10.8,980.9,0.00
2022-01-21T01:00,16.8,74,0.00,225,10.8,980.9,0.00
2022-01-21T02:00,16.1,77,0.00,241,10.8,980.3,0.00
2022-01-21T03:00,16.0,76,0.00,247,11.2,980.0,0.00
2022-01-21T04:00,15.6,75,0.00,273,10.4,980.3,0.00
2022-01-21T05:00,14.4,81,0.00,304,11.2,981.0,0.00
2022-01-21T06:00,15.0,76,0.00,286,10.1,981.9,0.00
2022-01-21T07:00,16.0,72,0.00,286,9.7,982.8,0.00
2022-01-21T08:00,19.1,62,0.00,285,15.1,984.2,0.00
2022-01-21T09:00,22.2,54,0.00,298,19.4,985.2,0.00
2022-01-21T10:00,24.8,50,0.00,301,27.0,985.1,0.00
2022-01-21T11:00,26.9,42,0.00,303,31.3,984.6,0.00
2022-01-21T12:00,28.3,33,0.00,302,34.9,983.5,0.00
2022-01-21T13:00,29.0,28,0.00,302,36.7,982.4,0.00
2022-01-21T14:00,29.2,26,0.00,300,36.7,981.4,0.00
2022-01-21T15:00,29.0,27,0.00,306,33.8,980.8,0.00
2022-01-21T16:00,28.1,31,0.00,306,31.7,980.6,0.00
2022-01-21T17:00,25.8,40,0.00,298,25.6,981.0,0.00
2022-01-21T18:00,22.4,52,0.00,298,11.5,981.2,0.00
2022-01-21T19:00,21.4,51,0.00,332,11.9,981.9,0.00
2022-01-21T20:00,20.3,49,0.00,336,11.9,982.4,0.00
2022-01-21T21:00,19.9,51,0.00,350,13.3,983.2,0.00
2022-01-21T22:00,18.1,60,0.00,13,13.0,983.2,0.00
2022-01-21T23:00,16.8,70,0.00,21,12.2,982.5,0.00
2022-01-22T00:00,18.1,65,0.00,60,12.6,982.0,0.00
2022-01-22T01:00,17.3,69,0.00,180,7.9,981.4,0.00
2022-01-22T02:00,17.7,67,0.00,94,4.7,980.7,0.00
2022-01-22T03:00,15.0,86,0.00,71,10.4,979.7,0.00
2022-01-22T04:00,14.5,89,0.00,137,10.8,979.7,0.00
2022-01-22T05:00,14.2,90,0.00,114,9.7,980.4,0.00
2022-01-22T06:00,14.7,86,0.00,115,8.6,981.0,0.00
2022-01-22T07:00,15.8,80,0.00,80,7.9,982.0,0.00
2022-01-22T08:00,18.2,67,0.00,153,9.7,983.0,0.00
2022-01-22T09:00,21.2,55,0.00,175,14.4,983.4,0.00
2022-01-22T10:00,24.5,45,0.00,183,20.2,983.4,0.00
2022-01-22T11:00,27.0,37,0.00,188,26.6,982.5,0.00
2022-01-22T12:00,28.7,32,0.00,202,30.6,981.0,0.00
2022-01-22T13:00,29.6,31,0.00,211,31.3,979.6,0.00
2022-01-22T14:00,30.0,30,0.00,228,32.8,978.4,0.00
2022-01-22T15:00,29.7,32,0.00,238,34.2,978.0,0.00
2022-01-22T16:00,29.7,30,0.00,239,32.4,977.7,0.00
2022-01-22T17:00,27.0,39,0.00,240,31.3,978.2,0.00
2022-01-22T18:00,24.0,49,0.00,210,11.2,978.1,0.00
2022-01-22T19:00,23.4,51,0.00,199,10.8,978.8,0.00
2022-01-22T20:00,23.8,49,0.00,196,14.4,979.0,0.00
2022-01-22T21:00,22.1,55,0.00,272,14.4,979.8,0.00
2022-01-22T22:00,22.2,55,0.00,331,15.8,980.2,0.00
2022-01-22T23:00,21.2,60,0.00,337,19.1,979.9,0.00
2022-01-23T00:00,20.3,68,0.00,299,15.1,979.8,0.00
2022-01-23T01:00,20.1,72,0.00,288,12.6,979.5,0.00
2022-01-23T02:00,19.4,75,0.00,279,13.0,979.2,0.00
2022-01-23T03:00,19.9,73,0.00,301,12.2,979.1,0.00
2022-01-23T04:00,18.2,82,0.00,285,12.6,979.2,0.00
2022-01-23T05:00,18.1,86,0.00,294,9.4,979.6,0.00
2022-01-23T06:00,18.2,86,0.00,278,8.3,980.6,0.00
2022-01-23T07:00,18.6,85,0.00,280,11.9,981.4,0.00
2022-01-23T08:00,20.6,76,0.00,279,18.0,982.5,0.00
2022-01-23T09:00,22.7,57,0.00,284,25.2,983.4,0.00
2022-01-23T10:00,24.3,46,0.00,287,28.8,983.4,0.00
2022-01-23T11:00,25.4,40,0.00,280,31.3,982.9,0.00
2022-01-23T12:00,26.3,36,0.00,271,32.0,981.7,0.00
2022-01-23T13:00,27.4,32,0.00,257,38.5,980.6,0.00
2022-01-23T14:00,27.7,30,0.00,255,40.0,979.4,0.00
2022-01-23T15:00,26.6,32,0.00,260,40.7,979.1,0.00
2022-01-23T16:00,26.3,33,0.00,259,37.4,979.3,0.00
2022-01-23T17:00,25.4,35,0.00,294,35.3,979.7,0.00
2022-01-23T18:00,22.8,42,0.00,329,19.4,980.3,0.00
2022-01-23T19:00,21.5,45,0.00,333,15.1,981.5,0.00
2022-01-23T20:00,20.6,45,0.00,336,15.5,982.4,0.00
2022-01-23T21:00,19.7,45,0.00,317,15.1,982.9,0.00
2022-01-23T22:00,18.9,45,0.00,305,15.8,982.9,0.00
2022-01-23T23:00,18.1,44,0.00,309,17.3,982.7,0.00
2022-01-24T00:00,17.2,47,0.00,331,15.5,982.2,0.00
2022-01-24T01:00,16.5,51,0.00,332,16.6,982.0,0.00
2022-01-24T02:00,15.6,57,0.00,331,15.1,981.6,0.00
2022-01-24T03:00,14.6,62,0.00,335,11.5,981.3,0.00
2022-01-24T04:00,14.2,63,0.00,341,9.7,981.4,0.00
2022-01-24T05:00,14.2,67,0.00,331,12.6,982.0,0.00
2022-01-24T06:00,14.2,66,0.00,327,11.5,982.8,0.00
2022-01-24T07:00,14.7,64,0.00,330,9.7,983.8,0.00
2022-01-24T08:00,17.2,56,0.00,335,14.4,984.9,0.00
2022-01-24T09:00,19.9,48,0.00,344,19.4,985.7,0.00
2022-01-24T10:00,22.2,40,0.00,345,25.6,985.8,0.00
2022-01-24T11:00,23.5,36,0.00,331,25.6,985.2,0.00
2022-01-24T12:00,24.5,34,0.00,312,25.2,983.7,0.00
2022-01-24T13:00,25.2,32,0.00,295,24.8,982.6,0.00
2022-01-24T14:00,25.5,31,0.00,290,24.5,981.7,0.00
2022-01-24T15:00,25.4,31,0.00,286,23.4,981.1,0.00
2022-01-24T16:00,24.9,30,0.00,287,21.6,981.2,0.00
2022-01-24T17:00,23.4,41,0.00,253,18.4,981.9,0.00
2022-01-24T18:00,21.4,47,0.00,253,18.7,982.4,0.00
2022-01-24T19:00,20.6,50,0.00,280,16.6,983.1,0.00
2022-01-24T20:00,19.3,53,0.00,303,13.7,983.7,0.00
2022-01-24T21:00,18.0,56,0.00,311,13.7,984.1,0.00
2022-01-24T22:00,16.7,61,0.00,339,12.2,984.0,0.00
2022-01-24T23:00,15.8,64,0.00,350,10.1,984.1,0.00
2022-01-25T00:00,15.5,65,0.00,353,13.0,983.8,0.00
2022-01-25T01:00,15.6,64,0.00,360,19.1,983.6,0.00
2022-01-25T02:00,15.4,65,0.00,14,19.1,983.2,0.00
2022-01-25T03:00,14.7,68,0.00,17,17.6,983.0,0.00
2022-01-25T04:00,14.2,70,0.00,21,18.4,983.0,0.00
2022-01-25T05:00,13.2,74,0.00,23,19.4,983.9,0.00
2022-01-25T06:00,13.4,71,0.00,24,19.1,984.6,0.00
2022-01-25T07:00,13.8,68,0.00,20,19.4,985.5,0.00
2022-01-25T08:00,16.0,58,0.00,21,23.0,986.4,0.00
2022-01-25T09:00,18.5,48,0.00,28,25.9,987.2,0.00
2022-01-25T10:00,20.8,41,0.00,37,27.7,987.3,0.00
2022-01-25T11:00,22.2,37,0.00,39,27.7,986.4,0.00
2022-01-25T12:00,23.1,35,0.00,21,23.8,985.1,0.00
2022-01-25T13:00,23.6,34,0.00,360,18.7,983.9,0.00
2022-01-25T14:00,24.0,32,0.00,326,16.6,982.7,0.00
2022-01-25T15:00,24.1,31,0.00,310,15.1,982.4,0.00
2022-01-25T16:00,23.8,32,0.00,315,13.7,982.3,0.00
2022-01-25T17:00,22.7,40,0.00,297,10.4,982.4,0.00
2022-01-25T18:00,21.4,40,0.00,323,5.4,983.1,0.00
2022-01-25T19:00,18.2,51,0.00,348,10.8,983.7,0.00
2022-01-25T20:00,16.7,59,0.00,25,10.4,984.3,0.00
2022-01-25T21:00,15.9,67,0.00,76,10.8,984.6,0.00
2022-01-25T22:00,15.5,72,0.00,36,10.1,984.6,0.00
2022-01-25T23:00,14.8,72,0.00,34,10.8,984.4,0.00
2022-01-26T00:00,14.7,71,0.00,18,15.1,984.3,0.00
2022-01-26T01:00,14.6,61,0.00,16,21.6,984.3,0.00
2022-01-26T02:00,14.2,61,0.00,29,22.3,984.0,0.00
2022-01-26T03:00,13.6,64,0.00,31,21.6,983.7,0.00
2022-01-26T04:00,13.1,65,0.00,27,18.7,984.1,0.00
2022-01-26T05:00,13.1,66,0.00,23,20.2,984.6,0.00
2022-01-26T06:00,13.1,64,0.00,21,21.6,985.3,0.00
2022-01-26T07:00,13.5,63,0.00,21,20.2,986.2,0.00
2022-01-26T08:00,15.7,55,0.00,22,22.7,987.3,0.00
2022-01-26T09:00,18.1,47,0.00,28,23.4,988.0,0.00
2022-01-26T10:00,20.6,40,0.00,35,24.8,988.0,0.00
2022-01-26T11:00,22.3,36,0.00,37,24.8,987.4,0.00
2022-01-26T12:00,23.4,34,0.00,18,23.4,986.3,0.00
2022-01-26T13:00,24.1,33,0.00,356,20.9,985.2,0.00
2022-01-26T14:00,24.5,32,0.00,339,19.4,984.2,0.00
2022-01-26T15:00,24.6,31,0.00,331,19.1,983.5,0.00
2022-01-26T16:00,24.3,31,0.00,325,18.7,983.5,0.00
2022-01-26T17:00,22.9,37,0.00,320,18.7,983.6,0.00
2022-01-26T18:00,19.7,46,0.00,338,9.7,984.1,0.00
2022-01-26T19:00,18.2,51,0.00,37,11.2,984.9,0.00
2022-01-26T20:00,17.7,50,0.00,22,12.6,985.7,0.00
2022-01-26T21:00,16.2,51,0.00,21,12.2,986.1,0.00
2022-01-26T22:00,15.3,52,0.00,22,12.2,986.1,0.00
2022-01-26T23:00,15.3,52,0.00,11,14.0,986.2,0.00
2022-01-27T00:00,14.9,54,0.00,24,20.9,986.2,0.00
2022-01-27T01:00,14.1,58,0.00,31,20.9,985.8,0.00
2022-01-27T02:00,13.4,61,0.00,33,18.4,985.6,0.00
2022-01-27T03:00,12.8,64,0.00,27,17.6,985.4,0.00
2022-01-27T04:00,12.4,65,0.00,24,17.3,985.8,0.00
2022-01-27T05:00,12.1,69,0.00,28,16.6,986.2,0.00
2022-01-27T06:00,11.9,70,0.00,27,16.2,987.2,0.00
2022-01-27T07:00,12.4,68,0.00,29,14.4,988.2,0.00
2022-01-27T08:00,14.9,58,0.00,35,19.8,989.2,0.00
2022-01-27T09:00,17.6,48,0.00,40,26.3,989.8,0.00
2022-01-27T10:00,20.1,40,0.00,44,30.2,989.7,0.00
2022-01-27T11:00,21.9,35,0.00,45,30.6,988.7,0.00
2022-01-27T12:00,23.2,32,0.00,34,28.4,987.7,0.00
2022-01-27T13:00,24.2,29,0.00,12,24.5,986.5,0.00
2022-01-27T14:00,24.7,28,0.00,358,23.4,985.6,0.00
2022-01-27T15:00,24.8,27,0.00,352,23.4,985.1,0.00
2022-01-27T16:00,24.2,28,0.00,351,23.4,985.0,0.00
2022-01-27T17:00,22.7,36,0.00,348,22.3,985.4,0.00
2022-01-27T18:00,19.0,48,0.00,40,11.5,985.3,0.00
2022-01-27T19:00,18.1,51,0.00,63,11.5,985.9,0.00
2022-01-27T20:00,16.9,56,0.00,51,10.8,986.7,0.00
2022-01-27T21:00,15.4,64,0.00,48,11.5,986.8,0.00
2022-01-27T22:00,14.4,68,0.00,32,10.4,987.3,0.00
2022-01-27T23:00,14.3,66,0.00,24,12.2,987.4,0.00
2022-01-28T00:00,14.2,60,0.00,32,15.8,987.4,0.00
2022-01-28T01:00,13.7,59,0.00,35,17.3,987.2,0.00
2022-01-28T02:00,13.0,61,0.00,32,16.2,986.7,0.00
2022-01-28T03:00,12.3,63,0.00,30,15.1,986.1,0.00
2022-01-28T04:00,11.7,66,0.00,31,14.0,986.2,0.00
2022-01-28T05:00,11.9,69,0.00,34,14.4,987.2,0.00
2022-01-28T06:00,12.0,68,0.00,34,16.2,988.1,0.00
2022-01-28T07:00,12.5,67,0.00,32,17.3,989.2,0.00
2022-01-28T08:00,14.7,59,0.00,35,21.6,990.4,0.00
2022-01-28T09:00,17.3,51,0.00,41,23.8,991.1,0.00
2022-01-28T10:00,19.8,41,0.00,54,25.6,991.2,0.00
2022-01-28T11:00,21.5,36,0.00,65,25.6,990.3,0.00
2022-01-28T12:00,22.7,33,0.00,68,22.7,989.2,0.00
2022-01-28T13:00,23.5,32,0.00,55,19.8,987.9,0.00
2022-01-28T14:00,24.1,30,0.00,45,17.6,986.8,0.00
2022-01-28T15:00,24.4,29,0.00,37,16.2,986.2,0.00
2022-01-28T16:00,24.1,28,0.00,41,14.4,986.0,0.00
2022-01-28T17:00,22.5,53,0.00,95,11.9,986.2,0.00
2022-01-28T18:00,18.9,51,0.00,105,9.4,986.4,0.00
2022-01-28T19:00,17.6,58,0.00,92,10.4,987.2,0.00
2022-01-28T20:00,17.0,61,0.00,95,9.7,988.1,0.00
2022-01-28T21:00,16.0,66,0.00,87,11.2,988.4,0.00
2022-01-28T22:00,15.3,67,0.00,90,10.8,988.8,0.00
2022-01-28T23:00,13.9,74,0.00,94,11.9,988.4,0.00
2022-01-29T00:00,13.9,74,0.00,113,11.5,988.2,0.00
2022-01-29T01:00,13.5,76,0.00,66,9.4,987.7,0.00
2022-01-29T02:00,12.5,81,0.00,16,10.1,987.1,0.00
2022-01-29T03:00,12.5,75,0.00,23,13.3,986.9,0.00
2022-01-29T04:00,12.0,75,0.00,30,13.3,986.7,0.00
2022-01-29T05:00,11.2,79,0.00,30,12.6,987.5,0.00
2022-01-29T06:00,10.7,80,0.00,36,12.6,988.2,0.00
2022-01-29T07:00,11.6,75,0.00,33,12.2,989.4,0.00
2022-01-29T08:00,14.6,61,0.00,26,18.4,990.5,0.00
2022-01-29T09:00,18.1,50,0.00,31,21.2,991.3,0.00
2022-01-29T10:00,21.5,38,0.00,41,24.1,991.2,0.00
2022-01-29T11:00,23.5,32,0.00,42,24.8,990.3,0.00
2022-01-29T12:00,24.9,29,0.00,45,23.4,989.0,0.00
2022-01-29T13:00,25.8,27,0.00,48,20.5,987.6,0.00
2022-01-29T14:00,26.4,25,0.00,50,17.3,986.4,0.00
2022-01-29T15:00,26.6,24,0.00,40,14.8,986.0,0.00
2022-01-29T16:00,26.4,24,0.00,30,13.0,985.7,0.00
2022-01-29T17:00,25.0,36,0.00,96,10.1,985.9,0.00
2022-01-29T18:00,20.9,43,0.00,110,7.9,985.8,0.00
2022-01-29T19:00,18.9,51,0.00,104,10.8,986.5,0.00
2022-01-29T20:00,19.0,50,0.00,105,11.2,987.2,0.00
2022-01-29T21:00,19.2,49,0.00,102,7.9,987.5,0.00
2022-01-29T22:00,16.3,63,0.00,68,6.8,987.7,0.00
2022-01-29T23:00,15.3,69,0.00,141,7.2,987.2,0.00
2022-01-30T00:00,15.1,66,0.00,170,9.7,986.6,0.00
2022-01-30T01:00,13.3,72,0.00,171,10.1,985.7,0.00
2022-01-30T02:00,13.4,71,0.00,229,11.5,985.3,0.00
2022-01-30T03:00,12.2,77,0.00,335,9.7,985.1,0.00
2022-01-30T04:00,11.4,83,0.00,16,9.7,984.8,0.00
2022-01-30T05:00,11.1,90,0.00,28,9.4,985.3,0.00
2022-01-30T06:00,10.8,91,0.00,8,7.2,985.8,0.00
2022-01-30T07:00,11.6,89,0.00,11,6.8,986.7,0.00
2022-01-30T08:00,14.9,73,0.00,6,11.2,987.9,0.00
2022-01-30T09:00,19.2,52,0.00,14,13.3,988.9,0.00
2022-01-30T10:00,22.4,41,0.00,349,13.7,989.0,0.00
2022-01-30T11:00,24.8,35,0.00,275,16.2,988.1,0.00
2022-01-30T12:00,26.4,29,0.00,267,20.5,986.5,0.00
2022-01-30T13:00,27.5,26,0.00,259,21.6,985.1,0.00
2022-01-30T14:00,28.2,24,0.00,262,21.6,983.9,0.00
2022-01-30T15:00,28.4,22,0.00,265,20.9,983.1,0.00
2022-01-30T16:00,28.1,22,0.00,261,19.1,982.7,0.00
2022-01-30T17:00,26.2,36,0.00,249,15.8,982.8,0.00
2022-01-30T18:00,26.1,28,0.00,307,5.8,983.3,0.00
2022-01-30T19:00,24.8,31,0.00,135,2.2,983.8,0.00
2022-01-30T20:00,19.0,50,0.00,169,7.9,984.0,0.00
2022-01-30T21:00,17.9,57,0.00,169,11.5,984.4,0.00
2022-01-30T22:00,16.9,63,0.00,174,13.0,984.5,0.00
2022-01-30T23:00,16.0,67,0.00,201,12.6,984.3,0.00
2022-01-31T00:00,15.1,72,0.00,222,11.5,983.7,0.00
2022-01-31T01:00,15.6,69,0.00,227,9.7,983.1,0.00
2022-01-31T02:00,13.7,79,0.00,349,8.3,982.4,0.00
2022-01-31T03:00,13.0,82,0.00,33,9.0,981.7,0.00
2022-01-31T04:00,12.8,83,0.00,25,7.2,981.8,0.00
2022-01-31T05:00,13.2,85,0.00,67,7.2,982.9,0.00
2022-01-31T06:00,12.2,91,0.00,58,5.4,983.3,0.00
2022-01-31T07:00,13.4,89,0.00,45,6.8,984.6,0.00
2022-01-31T08:00,17.2,70,0.00,40,10.4,985.8,0.00
2022-01-31T09:00,21.2,51,0.00,59,11.5,987.1,0.00
2022-01-31T10:00,24.3,42,0.00,117,12.2,987.2,0.00
2022-01-31T11:00,26.5,36,0.00,225,14.0,986.4,0.00
2022-01-31T12:00,28.1,31,0.00,241,17.3,984.8,0.00
2022-01-31T13:00,29.2,27,0.00,260,19.1,983.6,0.00
2022-01-31T14:00,29.7,24,0.00,267,19.4,982.5,0.00
2022-01-31T15:00,29.9,23,0.00,261,19.4,982.1,0.00
2022-01-31T16:00,29.6,22,0.00,252,17.6,981.9,0.00
2022-01-31T17:00,26.6,43,0.00,233,15.1,982.0,0.00
2022-01-31T18:00,24.0,36,0.00,230,9.7,982.0,0.00
2022-01-31T19:00,22.4,39,0.00,217,9.4,982.7,0.00
2022-01-31T20:00,21.2,45,0.00,195,10.8,983.4,0.00
2022-01-31T21:00,19.7,53,0.00,233,12.6,983.9,0.00
2022-01-31T22:00,19.9,51,0.00,279,10.8,983.9,0.00
2022-01-31T23:00,20.4,47,0.00,274,7.9,983.9,0.00
2022-02-01T00:00,16.5,60,0.00,320,11.2,983.2,0.00
2022-02-01T01:00,15.3,63,0.00,360,11.2,982.8,0.00
2022-02-01T02:00,14.6,66,0.00,355,10.4,982.1,0.00
2022-02-01T03:00,14.1,69,0.00,355,10.8,981.7,0.00
2022-02-01T04:00,13.6,72,0.00,11,11.2,981.4,0.00
2022-02-01T05:00,13.5,72,0.00,8,10.8,982.6,0.00
2022-02-01T06:00,13.3,72,0.00,3,10.1,983.4,0.00
2022-02-01T07:00,14.5,67,0.00,360,10.1,984.3,0.00
2022-02-01T08:00,17.3,57,0.00,345,12.2,985.4,0.00
2022-02-01T09:00,21.0,46,0.00,342,13.7,986.3,0.00
2022-02-01T10:00,24.6,36,0.00,360,15.5,986.3,0.00
2022-02-01T11:00,26.9,31,0.00,5,16.2,985.4,0.00
2022-02-01T12:00,28.2,29,0.00,324,16.2,983.9,0.00
2022-02-01T13:00,29.1,27,0.00,292,15.8,982.7,0.00
2022-02-01T14:00,29.6,26,0.00,261,16.2,981.4,0.00
2022-02-01T15:00,29.8,25,0.00,234,15.8,980.7,0.00
2022-02-01T16:00,29.6,26,0.00,223,14.8,980.6,0.00
2022-02-01T17:00,27.3,36,0.00,188,13.3,981.1,0.00
2022-02-01T18:00,23.9,42,0.00,162,10.8,981.3,0.00
2022-02-01T19:00,21.9,46,0.00,119,11.2,981.8,0.00
2022-02-01T20:00,20.5,51,0.00,130,10.8,982.5,0.00
2022-02-01T21:00,19.5,56,0.00,159,11.9,983.0,0.00
2022-02-01T22:00,19.6,54,0.00,156,11.2,983.0,0.00
2022-02-01T23:00,19.2,55,0.00,208,10.8,983.0,0.00
2022-02-02T00:00,18.0,59,0.00,238,10.1,983.0,0.00
2022-02-02T01:00,19.0,54,0.00,7,9.4,982.8,0.00
2022-02-02T02:00,16.1,69,0.00,15,6.8,982.1,0.00
2022-02-02T03:00,16.1,71,0.00,39,6.8,981.7,0.00
2022-02-02T04:00,15.7,75,0.00,63,7.2,981.4,0.00
2022-02-02T05:00,13.8,89,0.00,35,6.5,982.5,0.00
2022-02-02T06:00,13.7,85,0.00,17,9.4,983.3,0.00
2022-02-02T07:00,15.2,74,0.00,24,10.8,984.0,0.00
2022-02-02T08:00,18.5,61,0.00,31,14.4,985.2,0.00
2022-02-02T09:00,22.1,51,0.00,45,14.0,986.3,0.00
2022-02-02T10:00,25.6,40,0.00,54,15.8,986.5,0.00
2022-02-02T11:00,27.6,33,0.00,72,16.9,985.8,0.00
2022-02-02T12:00,28.9,29,0.00,98,16.6,984.6,0.00
2022-02-02T13:00,29.7,27,0.00,207,14.4,983.4,0.00
2022-02-02T14:00,30.2,25,0.00,236,14.8,982.3,0.00
2022-02-02T15:00,30.5,24,0.00,245,15.5,981.5,0.00
2022-02-02T16:00,30.1,24,0.00,252,14.8,981.5,0.00
2022-02-02T17:00,28.6,37,0.00,195,12.2,981.7,0.00
2022-02-02T18:00,24.2,43,0.00,192,9.4,982.0,0.00
2022-02-02T19:00,23.1,46,0.00,185,11.9,982.6,0.00
2022-02-02T20:00,21.4,52,0.00,171,13.0,983.0,0.00
2022-02-02T21:00,20.5,55,0.00,142,13.0,983.2,0.00
