State,District,Date,Year,Month,Avg_rainfall,Agency_name
Uttar Pradesh,Kannauj,2024-08-03,2024,08,6.1878363538,NRSC VIC MODEL
Uttar Pradesh,Kannauj,2024-08-13,2024,08,6.3314477366,NRSC VIC MODEL
Uttar Pradesh,Kannauj,2024-08-14,2024,08,5.7569513184,NRSC VIC MODEL
Uttar Pradesh,Kannauj,2024-08-18,2024,08,14.5389999439,NRSC VIC MODEL
Uttar Pradesh,Kannauj,2024-08-22,2024,08,4.3338457688,NRSC VIC MODEL
Uttar Pradesh,Kannauj,2024-08-23,2024,08,6.1627927546,NRSC VIC MODEL
Uttar Pradesh,Kannauj,2024-08-27,2024,08,9.7192725873,NRSC VIC MODEL
Uttar Pradesh,Kannauj,2024-08-28,2024,08,10.97588517,NRSC VIC MODEL
Uttar Pradesh,Kannauj,2024-08-29,2024,08,2.2979381476,NRSC VIC MODEL
Uttar Pradesh,Kannauj,2024-08-30,2024,08,0.2129469078,NRSC VIC MODEL
Uttar Pradesh,Kannauj,2024-09-03,2024,09,2.5630716497,NRSC VIC MODEL
Uttar Pradesh,Kannauj,2024-09-04,2024,09,4.6632318306,NRSC VIC MODEL
Uttar Pradesh,Kannauj,2024-09-05,2024,09,10.4591162788,NRSC VIC MODEL
Uttar Pradesh,Kannauj,2024-09-13,2024,09,2.0419099655,NRSC VIC MODEL
Uttar Pradesh,Kannauj,2024-09-14,2024,09,1.7239790846,NRSC VIC MODEL
Uttar Pradesh,Kannauj,2024-09-15,2024,09,0.425167899,NRSC VIC MODEL
Uttar Pradesh,Kannauj,2024-09-17,2024,09,17.7892089251,NRSC VIC MODEL
Uttar Pradesh,Kannauj,2024-10-09,2024,10,9.99366e-05,NRSC VIC MODEL
Uttar Pradesh,Kannauj,2024-10-11,2024,10,0.1770347075,NRSC VIC MODEL
Uttar Pradesh,Kannauj,2024-10-12,2024,10,0.0795130166,NRSC VIC MODEL
Uttar Pradesh,Kannauj,2024-10-24,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Kannauj,2024-10-27,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Kannauj,2024-11-08,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Kannauj,2024-11-09,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Kannauj,2024-11-10,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Kannauj,2024-11-13,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Kannauj,2024-11-17,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Kannauj,2024-11-27,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Kannauj,2024-11-28,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Kannauj,2024-12-08,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Kannauj,2024-12-12,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Kannauj,2024-12-20,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Kannauj,2024-12-27,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Kannauj,2024-12-28,2024,12,3.7574732708,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-01-01,2024,01,2.3920398845,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-01-02,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-01-04,2024,01,0.0018425932,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-01-07,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-01-08,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-01-11,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-01-19,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-01-22,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-01-23,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-01-28,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-02-03,2024,02,0.0739322199,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-02-07,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-02-08,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-02-12,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-02-13,2024,02,0.0322000006,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-02-15,2024,02,0.0915431848,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-02-21,2024,02,0.7038714751,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-02-23,2024,02,1.0122288813,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-02-28,2024,02,0.9021791782,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-03-01,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-03-04,2024,03,4.7945529754,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-03-10,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-03-17,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-03-20,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-03-24,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-03-25,2024,03,1.947e-07,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-03-27,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-03-28,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-03-29,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-03-31,2024,03,2.82e-06,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-04-04,2024,04,0.0003598793,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-04-15,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-04-21,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-04-22,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-04-24,2024,04,1.947e-07,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-04-30,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-05-01,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-05-05,2024,05,3.894e-07,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-05-18,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-05-25,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-06-01,2024,06,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-07-05,2024,07,10.1584012378,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-07-07,2024,07,9.0376340639,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-07-13,2024,07,1.7080863267,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-07-20,2024,07,18.6105532167,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-07-25,2024,07,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-07-26,2024,07,6.7140046647,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-08-24,2024,08,6.4717593898,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-08-31,2024,08,0.0533990397,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-09-02,2024,09,3.9061108717,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-09-19,2024,09,0.09232485,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-09-28,2024,09,26.3814144533,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-09-30,2024,09,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-10-02,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-10-06,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-10-18,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-10-19,2024,10,0.0059311508,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-10-20,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-10-24,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-10-27,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-10-28,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-10-29,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-11-01,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-11-03,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-11-11,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-11-24,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-12-02,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-12-06,2024,12,2.82e-06,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-12-08,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-12-10,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-12-12,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-12-14,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-12-18,2024,12,0.0066465527,NRSC VIC MODEL
Uttar Pradesh,Kanpur Dehat,2024-12-31,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-01-11,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-01-17,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-01-19,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-01-23,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-01-29,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-02-01,2024,02,0.0039028506,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-02-04,2024,02,0.0177139402,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-02-08,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-02-19,2024,02,0.0130146812,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-02-21,2024,02,3.1376463263,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-02-27,2024,02,0.6997769775,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-03-03,2024,03,9.8177470207,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-03-09,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-03-13,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-03-18,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-03-21,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-03-26,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-03-27,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-04-06,2024,04,0.0030297262,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-04-09,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-04-13,2024,04,0.0209972992,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-04-19,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-05-08,2024,05,0.0549369474,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-05-09,2024,05,0.0002141565,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-05-10,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-06-02,2024,06,0.0461910306,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-06-05,2024,06,0.0039190653,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-06-24,2024,06,0.5835356514,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-06-29,2024,06,11.8108661333,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-06-30,2024,06,0.7427832533,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-07-09,2024,07,0.000147925,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-07-15,2024,07,0.0376033163,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-07-17,2024,07,0.1250052302,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-07-19,2024,07,1.1785622115,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-07-20,2024,07,11.8394788913,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-07-31,2024,07,2.9261701944,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-08-05,2024,08,3.1993485982,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-08-09,2024,08,21.5259347549,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-08-20,2024,08,9.7760668841,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-08-24,2024,08,6.5701290064,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-08-29,2024,08,1.2440998318,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-09-07,2024,09,0.8151776538,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-09-09,2024,09,4.2278766678,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-09-14,2024,09,1.255128372,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-09-15,2024,09,0.4532557168,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-09-19,2024,09,0.0176656593,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-09-26,2024,09,3.3526042558,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-10-01,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-10-02,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-10-03,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-10-05,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-10-14,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-10-15,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-10-17,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-10-20,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-10-22,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-10-25,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-10-27,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-11-02,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-12-05,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-12-08,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-12-10,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Kanpur Nagar,2024-12-18,2024,12,0.0373850717,NRSC VIC MODEL
Uttar Pradesh,Hardoi,2024-08-11,2024,08,4.9380224018,NRSC VIC MODEL
Uttar Pradesh,Hardoi,2024-08-16,2024,08,12.7447038607,NRSC VIC MODEL
Uttar Pradesh,Hardoi,2024-08-17,2024,08,8.2669366378,NRSC VIC MODEL
Uttar Pradesh,Hardoi,2024-08-22,2024,08,5.2425779615,NRSC VIC MODEL
Uttar Pradesh,Hardoi,2024-08-25,2024,08,5.1221118401,NRSC VIC MODEL
Uttar Pradesh,Hardoi,2024-08-26,2024,08,9.7896596457,NRSC VIC MODEL
Uttar Pradesh,Hardoi,2024-09-04,2024,09,5.5225731115,NRSC VIC MODEL
Uttar Pradesh,Hardoi,2024-09-05,2024,09,11.3181118154,NRSC VIC MODEL
Uttar Pradesh,Hardoi,2024-09-06,2024,09,10.4994240596,NRSC VIC MODEL
Uttar Pradesh,Hardoi,2024-09-14,2024,09,0.6197662775,NRSC VIC MODEL
Uttar Pradesh,Hardoi,2024-09-16,2024,09,0.2159975362,NRSC VIC MODEL
Uttar Pradesh,Hardoi,2024-09-17,2024,09,13.2737988254,NRSC VIC MODEL
Uttar Pradesh,Hardoi,2024-09-22,2024,09,0.0,NRSC VIC MODEL
Uttar Pradesh,Hardoi,2024-09-23,2024,09,0.0,NRSC VIC MODEL
Uttar Pradesh,Hardoi,2024-10-12,2024,10,0.0081687751,NRSC VIC MODEL
Uttar Pradesh,Hardoi,2024-10-13,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Hardoi,2024-10-16,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Hardoi,2024-10-19,2024,10,0.1400458109,NRSC VIC MODEL
Uttar Pradesh,Hardoi,2024-10-31,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Hardoi,2024-11-05,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Hardoi,2024-11-13,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Hardoi,2024-11-14,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Hardoi,2024-11-22,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Hardoi,2024-11-27,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Hardoi,2024-12-06,2024,12,0.0007534181,NRSC VIC MODEL
Uttar Pradesh,Hardoi,2024-12-09,2024,12,0.0157610719,NRSC VIC MODEL
Uttar Pradesh,Hardoi,2024-12-12,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Hardoi,2024-12-15,2024,12,3.12831e-05,NRSC VIC MODEL
Uttar Pradesh,Hardoi,2024-12-17,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Hardoi,2024-12-24,2024,12,0.962337492,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-01-01,2024,01,3.0978972575,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-01-03,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-01-05,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-01-06,2024,01,0.0019516683,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-01-11,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-01-15,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-01-29,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-01-30,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-02-03,2024,02,0.8035001809,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-02-05,2024,02,6.4591124613,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-02-09,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-02-11,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-02-15,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-02-27,2024,02,0.0256188607,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-03-21,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-03-23,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-03-26,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-04-23,2024,04,0.2312345777,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-04-24,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-04-26,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-04-27,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-05-01,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-05-07,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-05-13,2024,05,3.4116782626,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-05-16,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-05-29,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-05-30,2024,05,0.0138508199,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-06-10,2024,06,0.0,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-06-11,2024,06,0.3584669551,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-06-15,2024,06,0.2801670724,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-06-24,2024,06,3.4583479739,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-06-30,2024,06,15.1638770773,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-07-03,2024,07,12.65438819,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-07-18,2024,07,0.4459110789,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-07-21,2024,07,0.0141851512,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-07-26,2024,07,4.8597265091,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-07-27,2024,07,10.3206815885,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-08-12,2024,08,26.7008993565,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-08-23,2024,08,5.9863767118,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-09-02,2024,09,4.9015971956,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-09-05,2024,09,6.6495152042,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-09-07,2024,09,15.526261203,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-09-13,2024,09,3.0179603346,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-09-16,2024,09,0.0,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-09-20,2024,09,0.0,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-10-01,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-10-06,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-10-11,2024,10,0.0001742,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-10-14,2024,10,-0.0008214262,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-10-15,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-10-18,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-10-21,2024,10,0.0027819014,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-10-26,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-10-30,2024,10,0.0,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-11-16,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-11-25,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-11-28,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-11-30,2024,11,0.0,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-12-03,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-12-05,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-12-06,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-12-11,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-12-13,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-12-21,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Hathras,2024-12-26,2024,12,0.0,NRSC VIC MODEL
Uttar Pradesh,Jalaun,2024-01-02,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Jalaun,2024-01-04,2024,01,8.47408e-05,NRSC VIC MODEL
Uttar Pradesh,Jalaun,2024-01-06,2024,01,0.7046278909,NRSC VIC MODEL
Uttar Pradesh,Jalaun,2024-01-19,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Jalaun,2024-01-23,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Jalaun,2024-01-28,2024,01,0.0,NRSC VIC MODEL
Uttar Pradesh,Jalaun,2024-02-07,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Jalaun,2024-02-09,2024,02,0.0,NRSC VIC MODEL
Uttar Pradesh,Jalaun,2024-02-24,2024,02,0.0008282696,NRSC VIC MODEL
Uttar Pradesh,Jalaun,2024-03-02,2024,03,7.228747766,NRSC VIC MODEL
Uttar Pradesh,Jalaun,2024-03-04,2024,03,4.048096256,NRSC VIC MODEL
Uttar Pradesh,Jalaun,2024-03-05,2024,03,0.0176814622,NRSC VIC MODEL
Uttar Pradesh,Jalaun,2024-03-07,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Jalaun,2024-03-12,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Jalaun,2024-03-18,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Jalaun,2024-03-19,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Jalaun,2024-03-24,2024,03,0.0,NRSC VIC MODEL
Uttar Pradesh,Jalaun,2024-03-31,2024,03,1.38379e-05,NRSC VIC MODEL
Uttar Pradesh,Jalaun,2024-04-10,2024,04,0.0001451859,NRSC VIC MODEL
Uttar Pradesh,Jalaun,2024-04-12,2024,04,0.0303519398,NRSC VIC MODEL
Uttar Pradesh,Jalaun,2024-04-15,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Jalaun,2024-04-18,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Jalaun,2024-04-19,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Jalaun,2024-04-20,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Jalaun,2024-04-29,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Jalaun,2024-04-30,2024,04,0.0,NRSC VIC MODEL
Uttar Pradesh,Jalaun,2024-05-17,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Jalaun,2024-05-19,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Jalaun,2024-05-24,2024,05,0.0,NRSC VIC MODEL
Uttar Pradesh,Jalaun,2024-06-13,2024,06,0.0,NRSC VIC MODEL
Uttar Pradesh,Jalaun,2024-06-26,2024,06,1.5868235018,NRSC VIC MODEL
